0,0.00065
100000,0.00045
200000,0.00055
300000,0.00040
400000,0.00040
500000,0.00045
600000,0.00055
700000,0.00050
800000,0.00065
900000,0.00040
1000000,0.00055
1100000,0.00045
1200000,0.00040
1300000,0.01205
1400000,0.00050
1500000,0.00040
1600000,0.00045
1700000,0.00060
1800000,0.00040
1900000,0.00055
2000000,0.00045
2100000,0.00045
2200000,0.00065
2300000,0.00045
2400000,0.00040
2500000,0.00050
2600000,0.00040
2700000,0.00045
2800000,0.00040
2900000,0.00035
3000000,0.00040
3100000,0.00040
3200000,0.00050
3300000,0.00040
3400000,0.00040
3500000,0.00035
3600000,0.00040
3700000,0.00045
3800000,0.00040
3900000,0.00035
4000000,0.00045
4100000,0.00050
4200000,0.00040
4300000,0.00050
4400000,0.00040
4500000,0.00055
4600000,0.00040
4700000,0.00055
4800000,0.00045
4900000,0.00050
5000000,0.00045
5100000,0.00040
5200000,0.00035
5300000,0.00030
5400000,0.00035
5500000,0.00040
5600000,0.00055
5700000,0.00035
5800000,0.00030
5900000,0.00040
6000000,0.00060
6100000,0.00050
6200000,0.00045
6300000,0.00040
6400000,0.00040
6500000,0.00035
6600000,0.00050
6700000,0.00040
6800000,0.00050
6900000,0.00040
7000000,0.00055
7100000,0.00055
7200000,0.00055
7300000,0.00045
7400000,0.00040
7500000,0.00045
7600000,0.00045
7700000,0.00040
7800000,0.00040
7900000,0.00040
8000000,0.00040
8100000,0.00050
8200000,0.00045
8300000,0.00040
8400000,0.00055
8500000,0.00040
8600000,0.00040
8700000,0.00040
8800000,0.00040
8900000,0.00040
9000000,0.00045
9100000,0.00050
9200000,0.00035
9300000,0.00055
9400000,0.00035
9500000,0.00040
9600000,0.00040
9700000,0.00035
9800000,0.00045
9900000,0.00050
10000000,0.00040
